price,metro_time,info_total_area,floor_ratio,firt_floor,last_floor,rooms_1,rooms_2,rooms_3,rooms_4,rooms_студия,rent_jkh_включена (без счётчиков),rent_jkh_включена (счётчики включены),rent_prepayment_1 месяц,rent_prepayment_2 месяца,rent_prepayment_3 месяца,rent_term_несколько месяцев,rent_term_от года,rent_living_conditions_можно с детьми,rent_living_conditions_можно с детьми и животными,rent_living_conditions_можно с животными,"rent_living_conditions_ни с детьми, ни с животными",year_built_interval_1890-1917,year_built_interval_1917-1945,year_built_interval_1945-1970,year_built_interval_1970-1990,year_built_interval_1991-2025,year_built_interval_не попал,log_distance
35000,6.0,26.0,0.3571428571428571,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.3495661062487794
49990,11.0,17.5,0.4285714285714285,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.3319277690185944
45000,5.0,39.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.921453917126181
43000,6.0,23.0,0.125,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.0999786275606773
48000,10.0,60.0,0.5,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.315543622065185
45000,14.0,38.0,0.8333333333333334,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.419101885813621
65000,15.0,54.7,1.0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.449005821528548
45000,11.0,17.2,0.4285714285714285,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.3319277690185944
42000,5.0,33.0,0.4444444444444444,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.52393204687469
43000,8.0,40.0,0.4117647058823529,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.0032921729383393
48000,7.0,39.0,0.2105263157894736,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.29521873384218
45000,10.0,22.0,0.875,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.6289158467933826
44000,4.0,20.0,0.1875,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.49583926979502
45000,13.0,25.5,0.4347826086956521,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.495284054860621
42000,6.0,15.0,0.8,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.5326090540496504
42000,11.0,21.5,0.5882352941176471,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.196371657348562
48000,6.0,16.0,0.1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.6149646279260073
50000,4.0,25.0,0.7142857142857143,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.129252661385956
45000,11.0,69.8,0.15,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.728763601836939
48000,10.0,37.8,0.0588235294117647,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.5391112416063333
45000,16.0,32.0,0.1176470588235294,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.4689643464420734
49000,5.0,33.0,0.5555555555555556,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.319695492643882
46000,7.0,38.0,0.8,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.0032921729383393
45000,4.0,30.0,0.5217391304347826,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.1570812224258193
46000,3.0,19.0,0.1176470588235294,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.0032921729383393
45000,17.0,36.0,0.4375,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.4481213553953522
43000,4.0,37.0,0.9375,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3.0032921729383393
43000,7.0,23.0,0.4375,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.02999423998132
43000,9.0,38.0,0.5714285714285714,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.58969924108022
40000,20.0,39.0,0.8235294117647058,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3.6162431868219413
50000,15.0,38.3,0.75,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.4481213553953522
120000,14.0,31.0,0.125,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1.7423678762259103
40000,5.0,39.0,0.8571428571428571,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0032921729383393
45000,7.0,25.0,0.8571428571428571,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.58969924108022
70000,5.0,58.1,0.2222222222222222,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.8359542838056817
45000,9.0,40.0,0.2142857142857142,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.317501231511113
48000,8.0,35.0,0.5625,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.906735308923041
48000,5.0,38.0,0.7647058823529411,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0032921729383393
250000,15.0,58.0,0.68,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.0685889550222756
47000,15.0,17.0,0.8,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2.444444869091684
44000,18.0,30.0,0.7692307692307693,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.5158289868951975
60000,10.0,38.9,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.6258345244317876
49000,7.0,27.0,0.3157894736842105,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3.29521873384218
45000,20.0,57.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3.540371288183614
47490,5.0,21.0,0.2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.2838008910480556
46900,2.0,37.8,0.7647058823529411,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.196371657348562
110000,4.0,65.0,0.4444444444444444,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.1943737522207765
41000,3.0,38.1,0.1714285714285714,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.9724386508746818
47000,9.0,33.0,0.75,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.5391112416063333
48000,10.0,48.0,0.3125,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.4943802287783594
45000,6.0,38.0,0.1428571428571428,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.0032921729383393
48000,7.0,35.5,0.1666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.4521769266549103
46000,7.0,32.4,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.682648712736458
49000,11.0,33.0,0.4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.4943802287783594
48000,9.0,38.0,0.9411764705882352,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.178208543716707
120000,6.0,80.0,0.7647058823529411,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.7011538751572743
99999,6.0,68.0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.5326090540496504
200000,13.0,98.0,0.375,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.7423678762259103
50000,10.0,36.9,0.375,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2.8578152128843493
85000,12.0,58.0,0.875,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.3319277690185944
120000,20.0,38.9,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.3345615745425725
47000,7.0,30.0,0.7333333333333333,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.29521873384218
50000,19.0,43.2,0.2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.350135808084658
50000,5.0,42.0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3.2290803795423972
50000,5.0,42.0,0.9285714285714286,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.585917409153481
50000,4.0,26.0,0.1666666666666666,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.52393204687469
50000,6.0,40.0,0.6111111111111112,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.7011538751572743
50000,6.0,20.0,0.6666666666666666,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.921453917126181
50000,5.0,36.0,0.8823529411764706,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.29521873384218
50000,7.0,36.0,0.16,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.6286035291625303
50000,2.0,38.0,0.7142857142857143,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.921453917126181
50000,6.0,37.0,0.9285714285714286,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.5125469868073584
50000,6.0,45.0,0.6666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.16477739068659
50000,4.0,20.0,0.6,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.5122968983492995
50000,3.0,33.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.251112744470183
50000,5.0,37.0,0.76,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.921453917126181
50000,6.0,33.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.16477739068659
50000,5.0,17.0,0.2222222222222222,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.6719647577360597
50000,11.0,32.6,0.2222222222222222,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.1943737522207765
50000,10.0,30.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.444444869091684
50000,3.0,33.0,0.8888888888888888,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.906735308923041
50000,5.0,22.0,0.1111111111111111,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1.7765935573135265
50000,18.0,33.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.8560065712165352
50000,6.0,36.7,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.867133175187848
50000,5.0,35.0,0.5,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.9829837192129056
50000,14.0,16.0,0.1111111111111111,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1.2444230135697425
50000,4.0,23.0,0.3181818181818182,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.9724386508746818
50000,5.0,40.0,0.4117647058823529,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0032921729383393
50000,4.0,57.0,0.2727272727272727,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3.667049771804729
50000,4.0,22.0,0.1111111111111111,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.1570812224258193
50000,9.0,105.0,0.6666666666666666,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3.4943802287783594
50000,6.0,32.6,0.8333333333333334,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.71127454833127
50000,7.0,40.0,0.6363636363636364,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.680585211584319
50000,13.0,32.0,0.4444444444444444,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.9179852805670192
50000,5.0,32.0,0.1111111111111111,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.6289158467933826
50000,12.0,35.0,0.1111111111111111,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,3.5879786514101606
50000,7.0,46.0,0.1428571428571428,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.5125469868073584
50000,6.0,42.7,0.8,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.7217755568467665
50000,7.0,38.3,0.75,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.621004554995005
50000,11.0,40.0,0.7333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.4943802287783594
50000,9.0,38.0,0.1666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.52393204687469
50000,16.0,45.0,0.25,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.682648712736458
50000,10.0,55.4,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.196371657348562
50000,13.0,32.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.596733711105817
50000,17.0,40.0,0.0625,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.727189694427213
50000,4.0,28.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.2838008910480556
50000,15.0,42.0,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.4662285531913488
50000,9.0,66.0,0.8333333333333334,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.2444230135697425
50000,11.0,42.0,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.6258345244317876
50000,8.0,44.3,0.9285714285714286,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.4698475539126803
50000,10.0,40.5,0.96,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.7790637018771767
50000,12.0,38.0,0.4375,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,4.234018068180923
50000,2.0,38.0,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.029246682390647
50000,16.0,42.0,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3.4481213553953522
50000,17.0,30.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.7761619375474431
50000,4.0,20.0,0.5909090909090909,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.045841415679401
50000,6.0,50.0,0.5,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.621004554995005
50000,5.0,56.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.3495661062487794
50000,9.0,20.0,0.2121212121212121,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.892075069394007
50000,10.0,13.2,0.9,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.438463711524543
50000,5.0,43.0,0.8823529411764706,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.196371657348562
50000,6.0,43.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.178208543716707
50000,3.0,32.2,0.5555555555555556,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.3319277690185944
50000,4.0,39.1,0.2142857142857142,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.692177601875485
50000,6.0,20.0,0.7368421052631579,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.921453917126181
50000,9.0,39.5,0.4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.896852474359139
50000,4.0,30.0,0.5833333333333334,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.906735308923041
50000,12.0,22.0,0.0769230769230769,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.9198365766611254
50000,4.0,36.8,0.4444444444444444,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.6063736174321264
50000,5.0,45.0,0.8333333333333334,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.495284054860621
50000,5.0,40.0,0.5714285714285714,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.596733711105817
50000,5.0,20.0,0.53125,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.16477739068659
50000,3.0,31.0,0.4444444444444444,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.5588177847536464
50000,6.0,37.0,0.3333333333333333,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.196371657348562
50000,4.0,32.6,0.2222222222222222,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.7065702710299555
50000,4.0,32.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.9179852805670192
50000,5.0,24.3,0.5185185185185185,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.7065702710299555
50000,12.0,22.0,0.68,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.9198365766611254
50000,8.0,42.6,0.7777777777777778,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.6387148174075428
50000,2.0,19.2,0.4782608695652174,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.2686522099318234
50000,13.0,32.0,0.3333333333333333,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3.2556407035656045
50000,7.0,27.0,0.25,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.921453917126181
50000,15.0,23.3,0.5238095238095238,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.196371657348562
50000,5.0,11.0,0.2,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.4035056130681591
50000,6.0,25.4,0.5283018867924528,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.3882932584472103
50000,4.0,20.0,0.6521739130434783,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.687467857310322
50000,15.0,23.0,0.6956521739130435,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.196371657348562
50000,5.0,39.4,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.5739625470965914
50000,23.0,42.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.1570812224258193
50000,6.0,19.6,0.8947368421052632,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.921453917126181
50000,5.0,20.0,0.16,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.5064225588908844
50000,7.0,31.9,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.5125469868073584
50000,13.0,39.0,0.5217391304347826,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.899823112021186
50000,20.0,20.0,0.7272727272727273,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.6719647577360597
50000,6.0,21.5,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.585054614142134
50000,4.0,38.5,0.2941176470588235,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.899823112021186
50000,5.0,40.0,0.3181818181818182,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.5739625470965914
50000,4.0,38.8,0.1428571428571428,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.776333041425766
50000,4.0,40.0,0.0588235294117647,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.906735308923041
50000,9.0,40.0,0.7142857142857143,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.5785146025168886
50000,15.0,18.0,0.1666666666666666,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.9724386508746818
50000,16.0,53.9,0.4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3.966588617776869
50000,6.0,59.0,0.9375,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.518172453806946
50000,16.0,29.0,0.125,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.2977983485203377
51000,15.0,34.0,0.64,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.1570812224258193
51000,22.0,57.9,0.2727272727272727,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.7065702710299555
52000,10.0,22.0,0.0606060606060606,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.319695492643882
52000,6.0,27.0,0.8823529411764706,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.71127454833127
52000,5.0,39.0,0.2352941176470588,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.29521873384218
52000,6.0,31.6,0.1666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.9179852805670192
52000,6.0,39.6,0.7727272727272727,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.823251108963383
52000,4.0,40.0,0.5625,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.2343772261176116
52000,16.0,43.3,0.3333333333333333,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.4481213553953522
52000,19.0,40.0,0.1764705882352941,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.429919574575866
52000,6.0,25.5,0.5471698113207547,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.3882932584472103
52000,7.0,24.0,0.75,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.7386789511231084
53000,5.0,24.0,0.8,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.5064225588908844
53000,16.0,51.5,0.4117647058823529,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.4481213553953522
53000,10.0,51.0,0.9285714285714286,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.7065702710299555
53000,7.0,35.1,0.6363636363636364,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.6286035291625303
53000,7.0,45.0,0.25,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.5064225588908844
52000,7.0,23.0,0.75,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.7386789511231084
52000,13.0,38.0,0.6470588235294118,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.899823112021186
